,id,brand,category,name,size,rating,number_of_reviews,love,price,value_price,options,online_only,exclusive,limited_edition,limited_time_offer
8257,2251205,TOM FORD,Perfume,Soleil Neige,1.7 oz/ 50 mL,4.5,8,1800,240.0,240.0, - 1.7 oz/ 50 mL Eau de Parfum Spray  - 8.4 oz/ 250 mL Eau de Parfum Spray,0,0,0,0
8258,2175651,TOM FORD,Rollerballs & Travel Size,Costa Azzurra Travel Spray,0.33 oz/ 10 mL,4.0,24,543,60.0,60.0, - 0.33 oz/ 10 mL Eau de Parfum Spray ,0,0,0,0
8259,1913789,TOM FORD,Perfume,Mandarino Di Amalfi Acqua,1.7 oz/ 50 mL,4.5,18,2400,128.0,128.0, - 1.7 oz/ 50 mL Eau de Toilette Spray  - 3.4 oz/ 100 mL Eau de Toilette Spray,0,0,0,0
8260,1993260,TOM FORD,Foundation,Traceless Perfecting Foundation Broad Spectrum SPF 15,1 oz/ 30 mL,4.0,36,7100,88.0,88.0,no options,1,0,0,0
8262,1913763,TOM FORD,Body Mist & Hair Mist,Soleil Blanc All Over Body Spray,5 oz/ 150 mL,4.0,27,4200,70.0,70.0,no options,0,0,0,0
8263,2175735,TOM FORD,Rollerballs & Travel Size,Tuscan Leather Travel Spray,0.33 oz/ 10 mL,0.0,0,0,60.0,60.0, - 0.33 oz/ 10 mL Eau de Parfum Spray ,0,0,0,0
8264,1054840,TOM FORD,Cologne,FOR MEN,1.7 oz/ 50 mL,4.5,85,1600,110.0,110.0, - 1.7 oz/ 50 mL Eau de Toilette Spray  - 3.4 oz/ 100 mL Eau de Toilette Spray,0,0,0,0
8265,1658970,TOM FORD,Perfume,Patchouli Absolu,1.7 oz/ 50 mL,4.0,9,1200,240.0,240.0, - 1.7 oz/ 50 mL Eau de Parfum Spray ,0,0,0,0
8266,2225209,TOM FORD,Concealer,Emotionproof Concealer,0.24 fl oz/ 7 mL,4.0,84,2900,54.0,54.0,no options,0,0,0,0
8268,1658996,TOM FORD,Body Sprays & Deodorant,Oud Wood All Over Body Spray,5 oz/ 150 mL,4.0,7,1500,70.0,70.0,no options,0,0,0,0
8269,1634096,TOM FORD,Perfume,Café Rose,3.4 oz/ 100 mL,4.5,22,6200,325.0,325.0, - 1.7 oz/ 50 mL Eau de Parfum Spray - 3.4 oz/ 100 mL Eau de Parfum Spray  - 8.4 oz/ 248 mL Eau de Parfum Decanter,0,0,0,0
8270,2174175,TOM FORD,Perfume,Fougere Platine,1.7oz/50mL,0.0,0,195,240.0,240.0, - 1.7oz/50mL Eau de Parfum Spray  - 8.5oz/250mL Eau de Parfum Decanter,0,0,0,0
8271,2175628,TOM FORD,Perfume,Fleur de Portofino Acqua,3.4 oz/100mL,5.0,2,630,180.0,180.0, - 1.7 oz/50mL Eau de Toilette Spray - 3.4 oz/100mL Eau de Toilette Spray ,0,0,0,0
8272,2038909,TOM FORD,Perfume,Velvet Orchid Travel Spray,0.33 oz/10 mL,4.5,11,1900,49.0,49.0, - 0.33 oz/10 mL Eau de Parfum Travel Spray ,0,1,0,0
8273,2251221,TOM FORD,Perfume,Ombre Leather All Over Body Spray,5 oz/ 150 mL,5.0,2,701,49.0,49.0,no options,0,0,0,0
8274,1987486,TOM FORD,Mascara,Ultra Length Mascara,.2 oz/ 6 mL,4.0,14,1300,46.0,46.0,no options,1,0,0,0
8276,2175669,TOM FORD,Rollerballs & Travel Size,Mandarino Di Amalfi Travel Spray,0.33 oz/ 10 mL,4.0,37,944,60.0,60.0, - 0.33 oz/ 10 mL Eau de Parfum Spray ,0,0,0,0
8277,2174233,TOM FORD,Perfume,Lavender Extreme Eau de Parfum,1.7oz/50mL,4.0,16,1500,335.0,335.0, - 1.7oz/50mL Eau de Parfum Spray  - 8.5oz/250mL Eau de Parfum Decanter,0,0,0,0
8278,2349991,TOM FORD,Perfume Gift Sets,Black Orchid Eau de Parfum Set,0.34 oz/10 mL & 1.7 oz/50 mL,0.0,0,92,128.0,128.0,no options,1,0,1,0
8280,1913672,TOM FORD,Perfume,Sole di Positano,1.7 oz/ 50 mL,4.0,8,2700,240.0,240.0, - 1.7 oz/ 50 mL Eau de Parfum Spray  - 3.4 oz/ 100 mL Eau de Parfum Spray,0,0,0,0
8281,1659002,TOM FORD,Deodorant for Men,Oud Wood Deodorant Stick,2.5 oz/ 75 mL,3.5,9,897,53.0,53.0,no options,0,0,0,0
8282,1449099,TOM FORD,Perfume,Champaca Absolute,1.7 oz/ 50 mL,5.0,18,2400,240.0,240.0, - 1.7 oz/ 50 mL Eau de Parfum  ,0,0,0,0
8283,1987478,TOM FORD,Mascara,Extreme Mascara,.27 oz/ 8 mL,4.0,31,2300,46.0,46.0,no options,1,0,0,0
8284,1744507,TOM FORD,Perfume,Venetian Bergamot,1.7 oz/ 50 mL,4.5,19,2200,240.0,240.0, - 1.7 oz/ 50 mL Eau de Parfum Spray  - 8.4 oz/ 248 mL Eau de Parfum Spray,1,0,0,0
8286,1913730,TOM FORD,Body Mist & Hair Mist,Fleur de Portofino All Over Body Spray,5 oz/ 150 mL,3.5,7,1100,70.0,70.0,no options,0,1,0,0
8287,2144806,TOM FORD,Candles & Home Scents,Soleil Blanc Candle,21 oz/ 595 g,0.0,0,357,98.0,98.0,no options,0,0,0,0
8288,1866706,TOM FORD,Moisturizer & Treatments,Oil-Free Daily Moisturizer,1.7 oz/ 50 mL,4.0,5,536,112.0,112.0,no options,1,0,0,0
8289,1744481,TOM FORD,Perfume,Black Orchid Eau de Toilette,1.7 oz/ 50 mL,4.0,53,3000,110.0,110.0, - 1 oz/ 30 mL Eau de Toilette Spray - 1.7 oz/ 50 mL Eau de Toilette Spray  - 3.4 oz/ 101 mL Eau de Toilette Spray,0,0,0,0
8290,2038958,TOM FORD,Perfume,Vanille Fatale,1.7oz/ 50mL,3.5,11,2000,240.0,240.0, - 1.7oz/ 50mL Eau de Parfum Spray ,0,0,0,0
8291,1565936,TOM FORD,Lotions & Oils,Oud Wood Body Moisturizer,5 oz/ 150 mL,5.0,4,976,70.0,70.0,no options,0,0,0,0
8292,1866722,TOM FORD,Lip Balms & Treatments,Hydrating Lip Balm,0.34 oz/ 10 mL,4.5,17,2700,29.0,29.0,no options,1,0,0,0
8294,1565688,TOM FORD,Perfume,Plum Japonais,1.7 oz/ 50 mL,4.5,17,1800,240.0,240.0, - 1.7 oz/ 50 mL Eau de Parfum   - 8.4 oz/ 248 mL Eau de Parfum Decanter,0,0,0,0
8295,1449180,TOM FORD,Bath & Shower,Neroli Portofino Shower Gel,8.5 oz/ 250 mL,3.5,12,1300,68.0,68.0,no options,0,0,0,0
8296,1866755,TOM FORD,Face Wash,Exfoliating Energy Scrub,3.4 oz/ 100 mL,3.0,2,680,54.0,54.0,no options,1,0,0,0
8297,1603158,TOM FORD,Body Sprays & Deodorant,Neroli Portofino Deodorant Stick,2.5 oz/ 70 g,3.0,13,1100,53.0,53.0,no options,0,0,0,0
8300,2318749,TOM FORD,Cologne,Beau de Jour All Over Body Spray,5 oz/ 150 mL,5.0,1,143,49.0,49.0,no options,0,0,0,0
8301,1855584,TOM FORD,Perfume,Noir de Noir All Over Body Spray,5 oz/ 150 mL,5.0,7,1400,70.0,70.0,no options,0,0,0,0
8303,1449172,TOM FORD,Lotions & Oils,Neroli Portofino Body Oil,8.5 oz/ 250 mL,4.0,43,3400,75.0,75.0,no options,0,0,0,0
8304,2038891,TOM FORD,Perfume,Sole di Positano All Over Body Spray,5.0 oz/ 150 mL,4.0,3,468,70.0,70.0,no options,0,0,0,0
8305,1866698,TOM FORD,Moisturizer & Treatments,Skin Revitalizing Concentrate,1 oz/ 30 mL,5.0,1,252,155.0,155.0,no options,1,0,0,0
8306,1855592,TOM FORD,Perfume,Tuscan Leather All Over Body Spray,5 oz/ 150 mL,5.0,5,1000,70.0,70.0,no options,0,0,0,0
8308,2101392,TOM FORD,Cologne,Fougère d'Argent,1.7 oz / 50 mL,5.0,4,558,240.0,240.0, - 1.7 oz / 50 mL Eau de Parfum   - 8.4 oz / 25 0mL Eau de Parfum ,0,0,0,0
8309,1913649,TOM FORD,Perfume,Vert de Fleur,1.7 oz/ 50 mL,5.0,6,618,235.0,235.0, - 1.7 oz/ 50 mL Eau de Parfum Spray ,0,0,0,0
8311,2175602,TOM FORD,Perfume,Sole di Positano Acqua,3.4 oz/100mL,4.5,2,319,180.0,180.0, - 1.7 oz/50mL Eau de Toilette Spray - 3.4 oz/100mL Eau de Toilette Spray ,0,0,0,0
8312,1565944,TOM FORD,Bath & Shower,Oud Wood Shower Gel,8.5 oz/ 250 mL,4.0,2,497,70.0,70.0,no options,0,0,0,0
8313,1565944,TOM FORD,Bath & Shower,Oud Wood Body Oil,8.5 oz/ 250 mL,2.0,1,264,70.0,70.0,no options,0,0,0,0
8314,1866748,TOM FORD,Moisturizer & Treatments,Intensive Purifying Mud Mask,3.4 oz/ 100 mL,5.0,1,413,67.0,67.0,no options,1,0,0,0
8315,1716646,TOM FORD,Perfume,Fleur de Portofino,1.7 oz/ 50 mL,4.0,26,2700,240.0,240.0, - 1.7 oz/ 50 mL Eau de Parfum Spray  - 3.4 oz/ 100 mL Eau de Parfum Spray - 8.4 oz/ 248 mL Eau de Parfum Spray,0,0,0,0
8317,1890680,TOM FORD,Perfume,Velvet Orchid Lumière,1.7 oz/ 50 mL,4.0,16,1700,125.0,125.0, - 1.0 oz/ 30 mL Eau de Parfum  Spray - 1.7 oz/ 50 mL Eau de Parfum  Spray  - 3.4 oz/ 100 mL Eau de Parfum  Spray,0,0,0,0
8318,2220135,TOM FORD,Perfume,Noir de Noir Travel Spray,0.33 oz/ 10 mL,3.5,4,953,60.0,60.0, - 0.33 oz/ 10 mL Eau de Parfum Spray ,0,0,0,0
8319,1449198,TOM FORD,Lotions & Oils,Neroli Portofino Body Moisturizer,5 oz/ 150 mL,3.0,14,1400,70.0,70.0,no options,0,1,0,0
8320,2051811,TOM FORD,Lip Balm & Treatment,Lumière Lip,0.1 oz/ 3 g,3.5,23,3800,55.0,55.0,no options,0,0,0,0
8321,1866763,TOM FORD,Shaving,Shave Oil,1.4 oz/ 40 mL,0.0,0,227,65.0,65.0,no options,1,0,0,0
8322,2038982,TOM FORD,Perfume,Noir Extreme Travel Spray,0.33 oz/10 ml,4.0,6,974,49.0,49.0, - Out of stock: 0.33 oz/10 ml Eau de Parfum Travel Spray ,0,0,0,0
8324,1913722,TOM FORD,Body Mist & Hair Mist,Costa Azzurra All Over Body Spray,5 oz/ 150 mL,5.0,3,808,70.0,70.0,no options,0,0,0,0
8325,2259869,TOM FORD,Eyeshadow,Extreme Lid Lacquer Eyeshadow,0.24oz/ 6.8 g,4.5,3,624,36.0,36.0,no options,0,0,1,0
8326,1913714,TOM FORD,Body Mist & Hair Mist,Mandarino Di Amalfi All Over Body Spray,5 oz/ 150 mL,4.5,9,1200,70.0,70.0,no options,0,0,0,0
8329,2055044,TOM FORD,Bath & Shower,Neroli Portofino Warming Body Scrub,150 mL,5.0,1,153,70.0,70.0,no options,1,0,0,0
8330,1565969,TOM FORD,Perfume,Oud Fleur,1.7 oz/ 50 mL,5.0,7,1400,240.0,240.0, - 1.7 oz/ 50 mL Eau de Parfum Spray ,0,0,0,0
8331,2128098,TOM FORD,Cologne,Tobacco Oud Intense,1.7 oz/ 50 mL,5.0,2,346,335.0,335.0,no options,1,0,0,0
8332,2251155,TOM FORD,Cologne,Tuscan Leather Intense,1.7 oz/50mL,5.0,1,182,335.0,335.0, - 1.7 oz/50mL Eau de Parfum Spray  - 8.4 oz/ 250mL Eau de Parfum Spray,0,0,0,0
8333,1555895,TOM FORD,Aftershave,Noir After Shave Balm,2.5 oz/ 74 mL,4.5,6,318,55.0,55.0,no options,0,0,0,0
8334,1675768,TOM FORD,Cologne,Grey Vetiver Eau De Toilette,1.7 oz/ 50 mL,4.5,12,1300,97.0,97.0, - Out of stock: 1.7 oz/ 50 mL Eau De Toilette  Spray  - Out of stock: 3.4 oz/ 100 mL Eau De Toilette Spray,0,0,0,0
8335,2000164,TOM FORD,Cologne,Noir Anthracite,1.7 oz/ 50 mL,4.5,5,515,122.0,122.0, - Out of stock: 1.7 oz/ 50 mL Eau de Parfum Spray  - Out of stock: 3.4 oz/ 100 mL Eau de Parfum Spray,0,0,0,0
8336,1449206,TOM FORD,Bath & Shower,Neroli Portofino Bath Soap,5.2 oz/ 150 g,4.0,23,2100,38.0,38.0,no options,0,0,0,0
8337,1555903,TOM FORD,Body Sprays & Deodorant,Noir Deodorant Stick,2.5 oz/ 75 g,3.5,9,754,38.0,38.0,no options,0,0,0,0
8338,1982958,TOM FORD,Bath & Shower,Shave Cream,5.6 oz/ 165 mL,3.5,2,109,78.0,78.0,no options,1,0,0,0
8339,2251197,TOM FORD,Perfume,Black Orchid Body Oil Mist,1.7 oz/ 50 mL,2.5,3,244,70.0,70.0,no options,1,0,0,0
8340,1980515,TOM FORD,Body Mist & Hair Mist,Black Orchid Hair Mist,1.0 oz/ 30 mL,0.0,0,866,72.0,72.0,no options,1,0,0,0
8341,2045094,TOM FORD,Bath & Shower,Neroli Portofino Hand Cream,75mL,0.0,0,277,53.0,53.0,no options,1,0,0,0
8342,1968452,Too Cool For School,Cellulite & Stretch Marks,Fizzy Body Sculpting Mousse,5.29 oz/ 150 g,3.5,16,2800,28.0,28.0,no options,0,0,0,0
8344,2084648,Too Faced,Foundation,Born This Way Foundation,1 oz,4.0,9000,386200,39.0,39.0,no options,0,0,0,0
8346,2307510,Too Faced,Lip Gloss,Lip Injection Extreme Lip Plumper,0.14 oz/ 4 g,3.5,2000,137100,29.0,29.0,no options,0,0,0,0
8348,1834183,Too Faced,Makeup,Lip Injection Extreme Lip Plumper Mini,Mini Size - 0.05 oz/ 1.48 mL,3.5,2000,64000,15.0,15.0,no options,0,0,0,0
8350,2064442,Too Faced,Bronzer,Chocolate Soleil Matte Bronzer,0.28 oz/ 8 g,4.5,3000,232900,30.0,30.0,no options,0,0,0,0
8356,2203446,Too Faced,Setting Spray & Powder,Peach Perfect Mattifying Setting Powder – Peaches and Cream Collection,1.23 oz/ 35 g,4.5,1000,100700,33.0,33.0,no options,0,0,0,0
8360,1493998,Too Faced,Lip Gloss,Lip Injection Plumping Lip Gloss,0.14 oz/ 4.1 mL,3.5,1000,57700,23.0,23.0,no options,0,0,0,0
8362,2064228,Too Faced,Bronzer,Sun Bunny Natural Bronzer,0.28 oz/ 8 g,4.5,961,37700,30.0,30.0,no options,0,0,0,0
8363,1777671,Too Faced,Eye Primer,Shadow Insurance,0.35 oz/ 10.4 mL,4.5,6000,94000,22.0,22.0,no options,0,0,0,0
8365,1789403,Too Faced,Liquid Lipstick,Melted Matte Liquid Lipstick,0.4 oz/ 11.8 mL,4.0,2000,276000,21.0,21.0,no options,0,0,0,0
8366,1961135,Too Faced,Setting Spray & Powder,Born This Way Ethereal Setting Powder,0.56 oz,4.5,492,38900,33.0,33.0,no options,0,0,0,0
8367,2338069,Too Faced,Face Primer,Primed & Poreless Face Prime,1.01 oz/ 30 mL,3.5,5,1400,34.0,34.0,no options,0,0,0,0
8370,2064293,Too Faced,Lipstick,Natural Nudes Lipstick,0.12 oz/ 3.6 g,4.5,241,64500,22.0,22.0,no options,0,0,0,0
8373,2016707,Too Faced,Highlighter,Diamond Light Highlighter,0.42 oz/ 12 g,4.0,476,72400,36.0,36.0,no options,0,0,0,0
8374,2207892,Too Faced,Lip Stain,Peach Puff Long-Wearing Diffused Matte Lip Color,0.07 oz/ 2 mL,4.5,268,54100,19.0,19.0,no options,0,0,0,0
8380,2107977,Too Faced,Lip Balm & Treatment,Peach Lip Scrub - Peaches and Cream Collection,0.51 oz/ 14.5 g,4.0,116,18000,18.0,18.0,no options,0,1,0,0
8381,2338085,Too Faced,Bronzer,Diamond Light Bronzer,0.42 oz/ 12 g,4.0,2,1700,36.0,36.0,no options,1,0,1,0
8383,1894468,Too Faced,Blush,Sweet Peach Papa Don’t Peach Blush,0.32 oz/ 9.46 mL,4.5,337,38400,30.0,30.0,no options,0,0,0,0
8386,2307700,Too Faced,Concealer,Peach Perfect Instant Coverage Concealer - Peaches and Cream Collection,0.24 oz/ 7 g,4.0,9,6500,22.0,22.0,no options,0,1,0,0
8391,2117505,Too Faced,Mini Size,Born This Way Ethereal Setting Powder Mini,0.05 oz,4.0,64,16100,15.0,15.0,no options,0,0,0,0
8396,1806579,Too Faced,Blush,Sweethearts Perfect Flush Blush,0.19 oz,4.5,879,82300,30.0,30.0,no options,0,0,0,0
8400,1806587,Too Faced,Bronzer,Sweethearts Bronzer,0.19 oz,4.5,276,25700,30.0,30.0,no options,0,0,0,0
8401,2029924,Too Faced,Bronzer,Chocolate Gold Soleil Bronzer,0.28 oz,4.5,128,12600,30.0,30.0,no options,0,0,0,0
8402,2208007,Too Faced,Eyeshadow,Peaches & Cream Crystal Whips Long-Wearing Shimmering Eye Shadow Veil,0.165 oz/ 4.90 mL,4.0,64,19400,22.0,22.0,no options,0,1,0,0
8404,1777689,Too Faced,Eye Primer,Shadow Insurance Glitter Glue Glitter Bonding Eye Shadow Primer,0.35 oz/ 10.4 mL,4.5,634,52700,22.0,22.0,no options,0,0,0,0
8407,2107985,Too Faced,Lip Balm & Treatment,Peach Mega Moisture Lip Balm - Peaches and Cream Collection,0.51 oz/ 14.5 g,4.0,184,16400,18.0,18.0,no options,0,1,0,0
8411,2260677,Too Faced,Moisturizers,Hangover Good to Go Skin Protecting SPF 25 Moisturizer,1.4 oz/ 40 mL,4.0,29,3600,34.0,34.0,no options,0,0,0,0
8412,1960996,Too Faced,Concealer,Born This Way Naturally Radiant Concealer,0.23 oz/ 6.8 mL,3.5,1000,73600,28.0,28.0,no options,0,0,0,0
8413,2260685,Too Faced,Face Serums,Hangover Good In Bed Ultra-Replenishing Hydrating Serum,0.98 oz / 29 mL,3.5,40,4400,39.0,39.0,no options,0,0,0,0
8414,2117497,Too Faced,Mini Size,Chocolate Soleil Matte Bronzer Mini,0.09 oz,4.5,44,0,15.0,15.0,no options,0,0,0,0
8419,2064905,Too Faced,Lipstick,Melted Matte-Tallic Liquified Metallic Matte Lipstick,.23 oz,4.0,121,25400,21.0,21.0,no options,0,0,0,0
8420,2338077,Too Faced,Setting Spray & Powder,Primed & Poreless Face Powder,0.21 oz/ 6 g,2.0,1,890,34.0,34.0,no options,0,0,0,0
8423,2338119,Too Faced,Eyeshadow,Melted Chocolate Liquid Matte Eye Shadow,0.16 oz/ 4.7 mL,0.0,0,807,21.0,21.0,no options,0,0,0,0
8424,1574755,Tory Burch,Perfume,Tory Burch,1.7 oz/ 50 mL,4.0,442,22100,100.0,100.0, - 1 oz/ 30 mL Eau de Parfum Spray - Out of stock: 1.7 oz/ 50 mL Eau de Parfum Spray  - 3.4oz/100mL Eau de Parfum Spray - 0.20 oz/ 6 mL Eau de Parfum Rollerball,0,0,0,0
8425,1585561,Tory Burch,Rollerballs & Travel Size,Tory Burch Rollerball,0.20 oz/ 6 mL,4.5,207,10000,30.0,30.0,no options,0,0,0,0
8426,1957364,Tory Burch,Perfume,Tory Burch Bel Azur,3.4 oz/ 100 mL,4.0,147,6500,130.0,130.0, - 0.20 oz/ 6 mL Eau de Parfum Rollerball - Out of stock: 1.7 oz/ 50 mL Eau de Parfum Spray - Out of stock: 3.4 oz/ 100 mL Eau de Parfum Spray ,0,0,0,0
8428,2098283,Tory Burch,Perfume,Tory Burch Nuit Azur,3.4 oz/ 100 mL,4.5,21,2000,130.0,130.0, - 1..7 oz/ 50 mL Eau de Parfum  - Out of stock: 3.4 oz/ 100 mL Eau de Parfum   - 0.2 oz/ 6 mL Eau de Parfum Rollerball,0,0,0,0
8429,1953173,Tory Burch,Rollerballs & Travel Size,Tory Burch Bel Azur Rollerball,0.20 oz/ 6 mL,4.5,37,3400,30.0,30.0,no options,0,0,0,0
8430,2085942,Tory Burch,Perfume,Tory Burch Nuit Azur Rollerball,0.2 oz/ 6 mL,4.5,9,1100,30.0,30.0, - 0.2 oz/ 6 mL Eau de Parfum Rollerball ,0,1,0,0
8431,1980283,Tory Burch,Lotions & Oils,Tory Burch Bel Azur Body Lotion,6.7 oz/ 200 mL,4.5,3,211,50.0,50.0,no options,1,0,0,0
8432,2177558,Tory Burch,Perfume,Love Relentlessly Fou de Toi,3.4oz/100mL,4.0,12,654,120.0,120.0, - Out of stock: 1oz/30mL Eau de Parfum Spray - Out of stock: 3.4oz/100mL Eau de Parfum Spray ,0,0,0,0
8433,1980291,Tory Burch,Bath & Shower,Tory Burch Bel Azur Shower Gel,6.7 oz/ 200 mL,4.0,3,120,50.0,50.0,no options,1,0,0,0
8434,1956002,Touch In Sol,Face Primer,No Poreblem Primer,1.014 oz/ 30 mL,4.0,1000,68800,18.0,18.0,no options,0,0,0,0
8435,2169969,Touch In Sol,Eyeshadow,Metallist Sparkling Foiled Eye Shadow,0.04 oz/ 1.3 g,4.5,123,28500,18.0,18.0,no options,0,0,0,0
8436,2225753,Touch In Sol,Eyeshadow,Pretty Filter Mattish Liquid Eyeshadow,0.12 oz/ 3.5 g,4.0,12,1700,16.0,16.0,no options,0,0,0,0
8437,2041572,Touch In Sol,Eyeshadow,Metallist Liquid Foil & Glitter Eye Shadow Duo,Liquid 0.123 oz / Glitter 0.070 oz,3.5,353,42900,25.0,25.0,no options,0,1,0,0
8438,2328094,Tower 28 Beauty,Lip Gloss,ShineOn Jelly Lip Gloss,0.13 oz/ 3.9 mL,5.0,210,36800,14.0,14.0,no options,0,0,0,0
8439,2284875,Tower 28 Beauty,Blush,BeachPlease Tinted Lip + Cheek Balm,0.158 oz/ 4.5 g,4.5,90,20600,20.0,20.0,no options,1,0,0,0
8441,2284867,Tower 28 Beauty,Highlighter,SuperDew Shimmer-Free Highlight Balm,0.158 oz/ 4.5 g,4.0,52,6900,18.0,18.0,no options,0,0,0,0
8443,2041945,trèStiQue,Lip Balm & Treatment,Mini Plumping Lip Balm,0.21 oz / 6.0 g,3.0,96,6700,12.0,12.0,no options,0,0,0,0
8444,2084358,trèStiQue,Lipstick,Prime + Color Lip Glaze,"Glaze: 0.028 oz/ 0.80 g, Lip Primer: 0.04 oz/ 1.0 g",3.5,57,3600,25.0,25.0,no options,0,0,0,0
8445,2143303,trèStiQue,Highlighter,All Over Starlighter Powder Highlight Stick,0.05 oz/ 1.5 g,4.5,8,2500,18.0,18.0,no options,1,1,0,0
8463,1393693,Urban Decay,Eyeliner,24/7 Glide-On Eye Pencil,0.04 oz/ 1.2 g,4.5,15000,397600,22.0,22.0,no options,0,0,0,0
8464,2247203,Urban Decay,Foundation,Stay Naked Weightless Foundation,1.0 fl oz/ 30 mL,4.0,1000,38500,39.0,39.0,no options,0,0,0,0
8465,2131761,Urban Decay,Setting Spray & Powder,All Nighter Long-Lasting Makeup Setting Spray Jumbo,Jumbo Size - 8 oz/ 236 mL,4.5,8000,14000,42.0,66.0,no options,0,0,1,0
8471,1847391,Urban Decay,Foundation,All Nighter Liquid Foundation,1 oz/ 30 mL,3.5,3000,89000,40.0,40.0,no options,0,0,0,0
8472,1402999,Urban Decay,Eyeshadow,Eyeshadow,0.05 oz/ 1.5 g,4.5,2000,361400,20.0,20.0,no options,0,0,0,0
8475,2247450,Urban Decay,Concealer,Stay Naked Correcting Concealer,0.35 oz/ 10.2 g,4.5,828,15400,29.0,29.0,no options,0,0,0,0
8478,2248300,Urban Decay,Lip Stain,Vice Lip Chemistry Lip Stain,3.5 ml / 0.11 fl oz,4.0,75,13700,22.0,22.0,no options,0,0,0,0
8481,1827633,Urban Decay,Lipstick,Vice Lipstick,0.11 oz/ 3.25 mL,4.5,2000,487100,19.0,19.0,no options,0,0,0,0
8485,1724921,Urban Decay,Lip Liner,24/7 Glide-On Lip Pencil,0.04 oz/ 1.2 g,4.5,1000,144500,21.0,21.0,no options,0,0,0,0
8486,2234730,Urban Decay,Eyeliner,Heavy Metal Glitter Eyeliner,0.25 oz/ 7.5 mL,4.5,2000,202600,21.0,21.0,no options,0,0,1,0
8487,2302818,Urban Decay,Face Primer,All Nighter Face Primer,1 oz/ 30 mL,4.5,416,9700,36.0,36.0,no options,0,0,0,0
8488,2274355,Urban Decay,Eyeshadow,Moondust Eyeshadow,0.05 oz/ 1.5 g,4.5,970,135400,22.0,22.0,no options,0,0,0,0
8490,2081404,Urban Decay,Setting Spray & Powder,All Nighter Waterproof Setting Powder,0.26 oz/ 7.5 g,4.0,321,24000,34.0,34.0,no options,0,0,0,0
8491,2313849,Urban Decay,Setting Spray & Powder,All Nighter Ultra Matte Makeup Setting Spray,4.0 fl oz/ 118 ml,4.0,172,5300,33.0,33.0,no options,0,0,0,0
8492,2037778,Urban Decay,Concealer,All Nighter Waterproof Full-Coverage Concealer,0.12 oz/ 3.5 mL,3.5,355,22500,29.0,29.0,no options,0,0,0,0
8493,1635788,Urban Decay,Mascara,Subversion Lash Primer,0.28 oz/ 8.5 mL,4.0,372,23600,22.0,22.0,no options,0,0,0,0
8495,1941277,Urban Decay,Eye Primer,Eyeshadow Primer Potion – Sin,0.33 oz/ 10 mL,4.5,197,16200,24.0,24.0,no options,0,0,0,0
8496,2311165,Urban Decay,Foundation,Stay Naked The Fix Powder Foundation,0.21 oz/ 6 g,4.0,409,4200,39.0,39.0,no options,0,0,0,0
8497,1744283,Urban Decay,Eyeliner,24/7 Waterline Eye Pencil,0.04 oz,3.5,501,22100,22.0,22.0,no options,0,0,0,0
8498,2203198,Urban Decay,Mascara,Perversion Waterproof Mascara,10.2 ml/ 0.34 fl oz,4.0,49,2900,25.0,25.0,no options,0,0,0,0
8501,2234730,Urban Decay,Eyeliner,Heavy Metal Glitter Eyeliner - Sparkle Out Loud Collection,0.25 oz/ 7.5 mL,0.0,0,0,21.0,21.0,no options,0,0,1,0
8504,2203206,Urban Decay,Eyeliner,Perversion Waterproof Liquid Eyeliner,0.55 ml/ 0.018 fl oz,3.5,67,3200,22.0,22.0,no options,0,0,0,0
8505,1704436,Urban Decay,Eye Primer,Eyeshadow Primer Potion - Eden,0.33 oz/ 10 mL,4.5,1000,34900,24.0,24.0,no options,0,0,0,0
8506,2314441,Urban Decay,Eyebrow,Inked Brow Gel,0.06 oz/ 1.8 mL,4.0,355,2600,26.0,26.0,no options,0,0,0,0
8508,2314268,Urban Decay,Eyeliner,24/7 Glide-On Eye Pencil - Wired Collection,0.04 oz/ 1.2 g,4.0,6,4600,22.0,22.0,no options,0,0,1,0
8511,2083459,Urban Decay,Eyeliner,24/7 Glide-On Eye Pencil - Born To Run Collection,0.04 oz/ 1.2 g,4.5,44,13500,22.0,22.0,no options,0,0,0,0
8513,2031268,Urban Decay,Setting Spray & Powder,All Nighter Pollution Protection Makeup Setting Spray Environmental Defense,4 oz/ 118 mL,4.5,145,12700,34.0,34.0,no options,0,0,0,0
8514,2313930,Urban Decay,Eyebrow,Brow Beater Waterproof Brow Pencil & Spoolie,0.0018 oz/ 0.05 g,3.5,3,799,21.0,21.0,no options,0,0,0,0
8516,2055549,Urban Decay,Lip Gloss,Hi-Fi Shine Ultra Cushion Lip Gloss,0.23 oz/ 7 mL,4.0,461,37300,20.0,20.0,no options,0,0,0,0
8517,2235745,Urban Decay,Eyeliner,24/7 Glide-On Eye Pencil - Sparkle Out Loud Collection,0.04 oz/ 1.2 g,4.0,40,1500,22.0,22.0,no options,0,0,1,0
8518,2235679,Urban Decay,Highlighter,Heavy Metal Face & Body Glitter Gel - Sparkle Out Loud Collection,0.49 oz/ 14.5 mL,4.5,37,8900,22.0,22.0,no options,0,0,1,0
8519,2314409,Urban Decay,Lip Stain,Vice Lip Chemistry Lip Stain - Wired Collection,0.11 oz/ 3.5 mL,5.0,4,2200,22.0,22.0,no options,0,0,1,0
